"y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","Id"
"n",0.063514422,57,0,2221.5,1,12,0,2,0,0,422
"n",0.03157211,39,0,0.644706486,3900,14,0,1,0,1,423
"y",0.991502124,61,10,1.2979007,3000,11,2,3,5,1,424
"n",0.397702982,38,0,0.41627543,5750,6,0,1,0,2,425
"n",0.971352432,24,0,0.035803497,1200,3,0,0,0,0,426
"n",0.9999999,33,0,1786,5400,3,0,1,0,0,427
"n",0,73,0,0.386728192,4550,18,0,0,0,0,428
"n",0.9999999,79,0,0.130140954,5178,6,0,1,0,0,429
"n",0.003851709,81,0,0.000822143,3648,1,0,0,0,1,430
"n",0.010887967,55,0,0.725137431,2000,7,0,2,0,0,431
"n",0.686083014,57,0,0.16069592,11667,6,1,1,0,2,432
"n",0.212464485,58,0,0.518991188,3290,10,0,1,0,1,433
"n",0.006956358,52,0,0.003278689,2439,4,0,0,0,0,434
"n",0.073251754,51,0,0.446688128,10250,9,0,1,0,2,435
"n",0.431904058,63,0,0.41905226,8208,22,1,2,0,0,436
"n",0.006999563,97,0,3,5400,2,0,0,0,0,437
"n",0.014310431,56,0,13,5400,2,0,0,0,0,438
"n",0.026944485,41,0,0.686736475,4583,8,0,3,0,0,439
"n",0.297094601,43,1,0.603763294,3666,9,0,1,0,2,440
"n",0.316064767,56,0,1348,5400,3,0,1,0,0,441
"n",0,59,0,862,5400,2,0,1,0,0,442
"n",0.922670104,40,0,0.207789429,9345,7,0,0,0,0,443
"n",0.051077957,74,0,0.306409131,3416,9,0,1,0,0,444
"n",0.319190816,49,0,0.358153388,9400,18,0,2,0,0,445
"n",0.008737352,68,0,0.209965006,6000,28,0,1,0,0,446
"n",0,57,0,0.785229953,6783,8,0,3,0,0,447
"n",0.243674266,48,0,0.179979778,8900,10,0,1,0,6,448
"n",0.9999999,40,1,0.19170579,3833,3,2,0,0,2,449
"n",0,23,0,0,3500,1,0,0,0,1,450
"n",0.028910707,52,0,0.013543599,5389,7,0,0,0,2,451
"n",0.03423863,48,0,2045,5400,3,0,1,0,0,452
"n",0.50329934,55,0,0.454057468,3166,5,0,2,0,0,453
"n",0.799981673,61,3,0.671076012,5064,19,0,3,1,0,454
"n",0.069987933,33,0,0.114004783,3762,7,0,0,0,0,455
"n",0.067901335,69,0,0.065493451,10000,5,0,1,0,0,456
"n",0.740635161,39,0,0.432010059,5566,7,0,1,0,0,457
"n",0.023382944,84,0,0.00912845,4600,6,0,0,0,0,458
"n",0.9999999,32,2,0.095584668,2060,1,0,0,0,0,459
"n",0.003625197,78,0,726,5400,8,0,1,0,0,460
"n",0.092287617,61,0,0.229436075,7500,23,0,2,0,2,461
"n",0,37,0,0.177007047,7236,5,0,1,0,3,462
"n",0.9999999,33,1,0.257707218,5416,2,2,1,0,1,463
"n",0.057867667,81,0,0.145685279,3939,13,0,0,0,0,464
"n",0.07807727,60,0,0.566105156,3917,14,0,1,0,2,465
"n",0.201943642,46,0,0.394460554,10000,15,0,2,0,3,466
"n",0.077958915,57,0,0.053530226,6500,19,0,0,0,0,467
"n",0.205676486,57,0,0.130309575,8333,8,0,1,0,0,468
"y",0.9999999,32,0,0.006731051,3416,1,0,0,0,3,469
"y",0.57985084,42,0,0.594224361,2700,8,0,0,0,0,470
"n",0.073393457,38,1,0.384761524,10000,9,0,2,0,0,471
"n",0.079178219,82,0,0.176964607,5000,3,0,1,0,0,472
"n",0.073123172,33,0,0.216405216,5290,9,0,0,0,0,473
"n",0.745173448,68,0,0.168767792,4917,4,0,1,0,0,474
"n",0.10088331,52,1,0.280494456,5500,6,1,1,0,2,475
"n",0.347665233,46,0,0.041583367,2500,1,0,0,0,1,476
"n",0.102031508,66,0,90,5400,4,0,0,0,0,477
"n",0.354125994,57,0,0.558762411,4330,4,0,1,0,0,478
"n",0.029643294,50,0,0.399106478,9400,15,3,4,0,0,479
"n",0.540204354,34,0,0.034395414,7500,3,1,0,0,0,480
"n",0.640927271,53,4,0.52409692,11266,17,0,2,0,3,481
"n",0.058271403,76,0,0.374304267,4311,7,0,1,0,0,482
"n",0.719305764,64,0,0.186225718,6228,5,0,1,0,0,483
"n",0.045017363,72,0,0.020763907,3900,8,0,0,0,0,484
"n",0.35592819,48,0,0.478090767,7667,17,0,2,0,0,485
"n",0.57762185,71,1,0.4925,6399,14,0,2,0,1,486
"n",0.015054291,59,0,929,5400,11,0,1,0,2,487
"n",0.320593837,53,0,1.114622389,5600,14,0,1,0,1,488
"n",0.047587303,34,0,997,5400,4,0,0,0,0,489
"n",0.173428408,51,1,0.086269282,5250,11,0,0,0,0,490
"n",0.401789055,55,0,0.412779302,2550,11,0,0,0,0,491
"n",0.301152442,46,0,0.254661625,7668,10,0,1,0,3,492
"n",0,27,2,0.229139073,2264,5,2,0,1,0,493
"n",0.067512585,43,0,0.44723563,9115,4,0,2,0,0,494
"n",0,75,0,0.205971968,1640,4,0,0,0,1,495
"n",0.993335555,31,0,0.068227425,4484,6,0,0,0,1,496
"n",0.138793584,43,0,0.384074741,11666,9,0,5,0,0,497
"n",0.193584801,51,0,0.532754538,3800,13,0,2,0,0,498
"n",0.001124859,28,1,0.057990335,6000,8,1,0,0,0,499
"n",0.485558448,51,0,0.09963548,6583,5,0,0,0,0,500
"n",0.979521555,55,1,0.467850417,7433,11,0,2,2,0,501
"n",0.090641506,69,0,0.016683267,4015,2,0,0,0,0,502
"n",0.38480769,42,0,0.533099636,7416,5,0,1,0,3,503
"n",0.183676155,33,0,0.660528423,2497,9,0,1,0,0,504
"n",0.018124667,60,0,0.023181455,1250,4,0,0,0,1,505
"y",0.9999999,54,0,0.228402866,2372,2,0,0,1,0,506
"n",0.290320472,48,0,0.262848568,7996,7,0,1,0,3,507
"n",0.052161271,49,0,0.067629397,6993,5,0,0,0,1,508
"n",0.9999999,73,0,8500,0,2,0,0,0,0,509
"n",0.9999999,91,0,0,5400,3,0,0,0,0,510
"n",0.412657703,66,1,0.195074372,4100,7,1,0,0,0,511
"n",0.091201293,49,1,0.568886223,5000,15,0,2,0,0,512
"n",0.500234532,46,0,0.278025952,4700,10,0,1,0,1,513
"y",0.913140498,37,2,1.620344914,4000,16,0,3,0,1,514
"n",0.056390008,54,0,2126,5400,8,0,1,0,0,515
"n",0.611388611,22,0,0.347066167,800,4,0,0,0,0,516
"n",0.065630892,31,0,0.162635688,5250,10,0,0,0,0,517
"n",0.499666889,39,0,0.450171821,3200,8,0,1,0,0,518
"n",0.9999999,56,0,7,5400,1,0,0,0,0,519
"n",0.289470539,44,0,0.4825614,8916,17,0,2,0,1,520
"y",0.814154511,50,1,0.297139683,3600,8,0,1,1,1,521
"n",0.016406971,55,0,0.001785714,5599,3,0,0,0,2,522
"n",0.078497383,52,0,0.207274054,8220,5,0,1,0,3,523
"n",0.029692431,58,2,0.287187752,6204,19,0,1,0,0,524
"n",0.01255887,62,0,0.044762033,7416,5,0,0,0,0,525
"n",0.062093267,42,0,0.230261579,8333,6,0,1,0,4,526
"n",0.074201053,47,0,1215,5400,4,0,1,0,0,527
"n",0.551889862,42,1,0.790613718,3600,18,0,2,0,1,528
"y",0.640058527,39,0,0.055984556,9841,9,0,0,0,2,529
"n",0.581815774,45,0,0.724784402,8000,11,0,2,0,0,530
"n",0,82,0,0,5400,3,0,0,0,0,531
"n",0,64,0,3819,5400,3,0,2,0,0,532
"n",0.312068793,55,1,0.127071823,1266,5,0,0,0,0,533
"n",0.266371179,58,0,0.498488489,12900,12,0,1,0,2,534
"n",0.040186458,35,0,0.300839136,5600,8,0,2,0,1,535
"n",0.749602291,62,0,7963,5400,7,0,2,0,3,536
"y",0.955545894,52,1,0.524949909,10480,11,0,3,0,1,537
"n",0.086635409,40,0,887,0,8,0,1,0,1,538
"n",0.212768452,57,0,2301,5400,17,0,2,0,0,539
"n",0.9543957,45,2,0.4842141,8836,10,0,1,0,1,540
"n",0.188256123,27,0,0.881825173,3900,6,0,1,0,1,541
"n",1.245847176,24,1,499,5400,4,1,0,0,0,542
"n",0.014049887,37,0,0.674399608,6120,9,0,1,0,0,543
"n",0.329609837,36,0,0.437743191,3597,16,0,2,0,2,544
"n",0.484099985,40,0,0.423251505,10794,9,0,2,0,2,545
"n",0,86,0,2,5400,9,0,0,0,0,546
"n",0.035113768,56,0,87,5400,11,0,0,0,0,547
"n",0.084826988,59,0,0.53418212,3612,9,0,2,0,0,548
"n",0.9999999,40,0,0.60616581,7200,6,0,3,0,0,549
"n",0.152250785,49,0,0.030774358,9000,3,0,0,0,0,550
"n",0.2128856,66,0,0.351891786,5100,10,0,1,0,0,551
"n",0.9999999,63,3,0.200843235,5217,5,0,1,1,4,552
"n",0.9999999,45,0,461,5400,2,0,0,0,0,553
"n",0,30,0,0,4700,1,0,0,0,1,554
"n",0.576284725,36,0,0.785404865,3000,10,0,1,0,1,555
"n",0.408215982,39,0,677,5400,4,0,0,0,2,556
"n",0,27,0,0,4500,5,0,0,0,0,557
"n",0.10680013,44,3,0.747375437,6000,8,0,3,0,2,558
"n",0.004552998,34,0,3,5400,2,0,0,0,0,559
"n",0.277436128,59,0,0.388566694,3620,8,0,1,0,1,560
"n",0.285342534,38,0,0.08951092,3250,4,0,0,0,3,561
"n",0.162077194,38,0,0.024885359,70000,6,0,1,0,2,562
"n",0.57073821,39,0,1314,5400,5,2,2,0,0,563
"n",0.622524722,43,0,0.353883732,10234,8,0,1,0,0,564
"n",0.113165062,57,0,3169,5400,16,0,1,0,3,565
"n",0,75,0,0.527431421,801,4,0,1,0,0,566
"n",0.732711215,29,0,0.338531127,8400,10,0,1,0,0,567
"n",0.486651335,55,0,0.324741695,9000,10,0,2,0,0,568
"n",0.584844623,60,0,0.293637575,6003,11,0,1,0,0,569
"n",0.875440658,37,0,0.437717467,1436,5,0,0,0,1,570
"n",0.043861767,69,0,0.064119265,6908,7,0,1,0,0,571
"n",0.03929607,48,0,0.480393478,7420,10,0,2,0,0,572
"y",0.339503567,89,1,0.549380248,2500,9,3,0,1,0,573
"n",0.064835195,56,2,0.197624587,8166,10,0,1,0,0,574
"n",0.008684579,75,0,0.0013269,8289,5,0,0,0,0,575
"n",0.9999999,55,1,0.138721351,4144,1,0,0,0,0,576
"n",0.503587987,63,0,1.308922769,4000,16,0,1,0,0,577
"n",0.000309046,49,0,562,5400,10,0,1,0,0,578
"n",0.697812691,31,0,0.236980252,12000,10,0,0,0,1,579
"n",0.650432993,61,0,0.368063194,10000,10,0,1,0,1,580
"n",0.30248201,46,0,0.348057208,7900,12,0,1,0,2,581
"n",0.9999999,40,0,0.185755935,2400,1,2,0,0,0,582
"n",0.159116246,91,0,0.184123484,1813,6,0,0,0,0,583
"n",0.768537191,46,0,2568,5400,5,0,0,0,0,584
"n",0.155644438,56,0,0.336831584,2000,5,0,1,0,0,585
"n",0.836294011,29,3,0.260170076,4350,8,0,1,0,1,586
"n",0.293041811,45,0,0.373940678,3775,5,0,1,0,3,587
"n",0.9999999,49,1,0.098937721,4800,1,0,0,0,4,588
"n",0.271898248,64,0,556,5400,3,0,1,0,0,589
"n",0,51,0,0.238076192,10000,6,0,1,0,0,590
"n",0.291956248,45,0,1021,5400,5,0,0,0,0,591
"n",0.106531463,78,0,0.024303074,5595,9,0,0,0,0,592
"n",0.250818316,36,0,0.240143984,5833,6,0,2,0,1,593
"n",0.181579946,54,0,0.3539428,6048,9,0,1,0,1,594
"n",0.002964536,67,0,0.349026844,16800,14,0,5,0,0,595
"n",0.048911121,63,0,0.102800764,6283,4,0,0,0,1,596
"y",0.517045364,61,0,0.572590321,7500,20,0,2,0,0,597
"n",0.024100447,86,0,0.010791367,2223,6,0,0,0,0,598
"n",0.122976319,50,0,0.454103343,3289,6,0,1,0,1,599
"y",0.387065977,51,0,0.350874186,5833,12,0,1,2,1,600
"n",0.021741679,70,0,0.187762448,5000,11,0,1,0,0,601
"n",0.269257489,44,0,0.607594937,1500,7,0,0,0,3,602
"n",0.996301651,39,2,0.306101912,10930,17,0,0,0,1,603
"n",0.019153961,49,0,0.201025979,33333,6,0,3,0,4,604
"n",0.008665511,58,0,1.908629442,6500,17,0,5,0,0,605
"n",0.155742213,39,0,723,0,13,0,0,0,2,606
"n",0.733914381,33,0,0.158975542,4333,7,1,0,0,1,607
"n",0.210442588,53,0,0.513602495,5770,10,0,2,0,1,608
"n",0.095634788,36,0,0.175266904,2247,4,0,0,0,1,609
"n",0.124801376,62,0,0.566894457,6584,15,0,2,0,0,610
"n",0.016995185,62,0,0.002301937,5212,4,0,0,0,0,611
"n",0.964038058,29,1,0.263516583,2200,6,0,0,0,0,612
"n",0.211206477,44,1,0.2138395,2080,13,1,0,1,0,613
"n",0.184476515,32,0,0.444956049,7166,11,0,2,0,0,614
"n",0,52,0,0.444444444,3500,5,0,2,0,1,615
"n",0.086605363,69,0,73,5400,2,0,0,0,0,616
"n",0.069069784,71,0,1468,5400,3,0,1,0,0,617
"n",0.187090597,63,0,0.506873282,4000,10,0,2,0,1,618
"n",0.732202177,44,0,0.258576628,12912,26,0,0,0,0,619
"n",0.392141112,54,0,1.383017398,3850,18,0,2,0,2,620
"n",0.063688754,41,0,0.266876688,6665,8,0,0,0,1,621
"n",0.616982372,32,1,0.191649336,6250,10,0,0,0,2,622
"n",0.288541381,87,1,0.571428571,1700,23,0,0,0,0,623
"n",0.221106801,43,0,0.157212981,7333,5,0,1,0,0,624
"n",0.193612774,47,0,0.020146833,5856,1,0,0,0,3,625
"n",0.014441183,75,0,0.145703611,16059,8,0,1,0,0,626
"n",0.531963331,64,2,0.480082158,18500,19,0,3,0,1,627
"n",0.346960384,41,0,1.432686655,1700,13,0,3,0,2,628
"n",0.024305835,30,0,1581,5400,6,0,1,0,0,629
"n",0.9999999,40,0,2866,0,2,0,2,0,0,630
"n",0,56,0,0,6200,2,0,0,0,0,631
"n",0.65854007,55,0,0.489714904,5541,6,0,1,0,0,632
"n",0.104693763,36,0,0.297372704,4300,8,0,1,0,1,633
"n",0.046740048,57,0,0.404799866,11916,13,0,3,0,0,634
"n",0.057887851,56,0,0.238127698,4400,13,0,1,0,1,635
"n",0.883182488,49,0,0.183736947,4500,18,0,0,0,2,636
"n",0.005326455,53,0,79,0,4,0,0,0,0,637
"n",0.088809584,51,0,0.295480067,7123,12,0,1,0,0,638
"n",0.021319787,64,0,0.24496788,2334,13,0,1,0,0,639
"n",0.281880372,28,0,0.179975176,2416,7,0,0,0,0,640
"n",0.063062463,54,0,4659,5400,5,0,2,0,0,641
"n",0,53,0,2719,5400,5,0,1,0,0,642
"y",0.402345742,37,0,0.337622356,12667,16,0,2,0,3,643
"n",0.143316879,70,3,4294,5400,16,0,5,1,0,644
"n",0.334295645,48,0,5368,5400,13,0,2,0,0,645
"n",0.010350125,52,0,0.258589038,3812,6,0,1,0,1,646
"n",0.336596148,36,0,0.08037225,1181,2,0,0,0,0,647
"n",0.044842922,51,0,0.23358954,11318,5,0,1,0,2,648
"n",0.007712359,69,0,0.156614462,3000,6,0,0,0,0,649
"n",1.011332794,52,0,10.80049875,400,8,0,1,0,2,650
"n",0.066778859,67,0,84,5400,7,0,0,0,0,651
"n",0,36,0,0.370418677,7666,4,0,1,0,2,652
"n",0,49,0,0.62273579,1600,10,0,1,0,1,653
"y",0.314685703,51,3,0.160317928,16984,13,0,2,1,4,654
"y",0.149314411,36,0,0.558320373,4500,9,0,3,0,0,655
"n",0,33,0,0.238212526,2841,9,0,0,0,0,656
"n",0.037849716,62,0,0.162891787,8741,15,0,1,0,0,657
"n",0.281115558,69,0,0.162186181,4500,10,0,0,0,1,658
"n",0.005196165,70,0,1514,5400,9,0,2,0,0,659
"n",0.133688867,49,0,0.093522183,4800,7,0,0,0,2,660
"n",0.321457844,46,2,1434,5400,6,0,1,1,0,661
"n",0,65,0,0.416379181,6666,10,0,1,0,0,662
"n",0.827151013,56,1,0.219974716,8700,8,0,0,1,1,663
"n",0.442798278,51,0,2092,5400,11,0,0,0,2,664
"n",0.025082109,57,0,0.360879707,3000,15,0,0,0,0,665
"n",0.578849363,48,0,0.367553674,6613,10,0,1,0,1,666
"n",0.020703507,47,0,0.645104381,3400,6,0,1,0,2,667
"y",1.248751249,33,0,0.175120326,2700,3,2,0,0,0,668
"n",0.9999999,75,0,8,5400,2,0,0,0,0,669
"n",0.569824212,40,0,0.361421689,11000,18,0,1,0,2,670
"n",0.914867126,40,0,0.517037339,4900,7,0,1,0,1,671
"n",0.0382584,68,0,0.009831695,6000,12,0,0,0,0,672
"n",0.964561473,35,4,0.305839582,4400,10,3,0,2,2,673
"n",0.02731285,65,0,0.325335893,2083,6,0,0,0,0,674
"n",0.035605591,81,0,0.017260735,7125,7,0,0,0,0,675
"n",0.004595129,52,0,0.39095856,7166,7,0,1,0,0,676
"n",0.042534081,69,0,0.009690817,6500,4,0,0,0,1,677
"n",0.12136536,34,0,3300,5400,5,0,2,0,0,678
"n",0.180162143,40,0,0.448326668,9501,15,0,2,0,1,679
"n",0.054940099,35,0,0.662152897,5833,10,0,2,0,2,680
"n",0.099724251,80,0,0.008908281,11000,3,0,0,0,0,681
"n",0.030513202,68,0,48,5400,6,0,0,0,0,682
"n",0.175434349,47,0,0.149077983,4500,9,0,0,0,0,683
"n",0.019883105,64,0,0.028599606,6083,16,0,0,0,0,684
"y",0.990764426,36,2,0.361340457,4117,4,0,0,0,1,685
"n",0.386084012,49,0,0.166452387,11666,17,0,0,0,3,686
"n",0.008287427,55,0,0.115171335,7032,8,0,1,0,0,687
"n",0.058687793,35,0,0.335733141,8333,6,0,2,0,2,688
"n",0.091106715,63,0,0.035418452,3500,5,0,0,0,0,689
"n",0.023114333,64,0,0.513540291,9083,16,0,3,0,0,690
"n",0.083426677,64,0,0.037871034,2930,7,0,0,0,2,691
"n",0.529411765,26,1,0.017052375,820,1,0,0,0,0,692
"n",0.192722211,77,0,0.457930642,7035,21,0,1,0,1,693
"n",0.9999999,32,0,0.177955511,4000,1,2,0,0,0,694
"n",0.359412083,54,0,3.874422899,1082,22,0,1,0,0,695
"n",0.106517279,40,0,0.263151915,8800,17,0,3,0,4,696
"n",0.07953842,53,0,2958,5400,9,0,1,0,2,697
"y",2066,58,0,0.27112148,6000,8,1,1,0,1,698
"n",0.01239876,50,3,0.207518671,11916,4,0,1,0,0,699
"n",0.9999999,56,0,0.00711943,12500,2,0,0,0,2,700
"n",0.003938695,75,0,0.199949219,7876,11,0,2,0,0,701
"n",0.520418652,36,1,0.232918082,2648,5,0,0,0,3,702
"n",0.160899231,33,0,0.182363527,3333,13,0,0,0,0,703
"n",0.252505361,52,0,0.442592901,6000,13,0,1,0,2,704
"n",0.035670256,62,0,0.427674963,9401,9,0,4,0,0,705
"n",0.046747539,60,0,1.012368584,3233,13,0,2,0,0,706
"n",0.009639594,52,0,0.262440354,4400,5,0,0,0,0,707
"n",0.986400389,36,0,0.441868921,11000,8,0,2,0,0,708
"n",0.092392056,71,2,0.190062303,13000,7,0,1,0,0,709
"n",0.001019592,83,0,0.00019996,5000,10,0,0,0,0,710
"n",0,76,0,272,0,6,0,0,0,0,711
"n",0.045516721,40,0,0.090355422,11000,12,0,0,0,3,712
"n",0.245744673,46,0,0.585122242,6707,21,0,1,0,3,713
"n",0.292159285,78,0,605,5400,5,0,0,0,0,714
"n",0.9999999,36,0,631,5400,1,0,1,0,0,715
"n",0.016142473,76,0,0.668266347,1666,11,0,1,0,0,716
"n",0.759286581,41,1,0.408475574,1698,4,0,0,0,1,717
"n",0.189734189,60,0,0.04587156,2833,2,0,0,0,0,718
"n",0.049082484,63,2,0.361938937,16441,12,0,1,0,1,719
"n",1.163184115,52,0,0.319174181,4213,7,0,0,0,0,720
"n",0.238016933,58,0,0.601017347,7666,5,0,3,0,0,721
"n",0.410946459,56,0,0.712194056,4575,16,0,1,0,0,722
"n",0.476535633,33,0,0.312937413,5000,4,0,1,0,0,723
"n",0.37504998,64,0,0.011195522,2500,4,0,0,0,0,724
"n",0.116188171,33,0,0.043739065,4000,9,0,0,0,0,725
"n",0.018497695,40,0,64,5400,13,0,0,0,0,726
"n",0.254548841,56,0,0.461357487,8500,15,0,2,0,4,727
"n",0.013574112,60,0,0.711075819,17000,11,0,3,0,0,728
"n",0.9999999,27,0,0.260763359,3274,3,0,0,1,2,729
"n",0.029185402,41,0,0.336295473,3600,5,0,1,0,0,730
"n",0.985092264,48,0,0.376905611,3082,4,0,1,0,0,731
"n",0.011904653,69,0,1653,5400,20,0,2,0,0,732
"n",0,39,0,0.735131912,6708,13,0,2,0,2,733
"n",0.312877738,36,0,0.23072116,8000,28,0,0,0,0,734
"n",0.714892819,34,1,0.870354941,6000,8,0,1,0,0,735
"n",0.060867801,50,1,3074,5400,15,0,1,0,0,736
"n",0.141853991,79,0,0.812870978,3200,8,0,2,0,0,737
"n",0.073191767,54,0,0.020708083,4490,4,0,0,0,0,738
"n",0.473663158,36,1,0.650674663,2000,8,0,0,0,0,739
"y",0.987668722,39,5,0.691279186,5010,14,0,2,0,2,740
"n",0.061214562,35,0,0.453692681,21000,7,0,2,0,0,741
"n",0.475252475,38,1,0.428628549,2500,8,1,0,0,0,742
"n",0.243842974,52,0,1321,5400,9,0,1,0,2,743
"n",0.621468927,24,0,0.010079194,4166,3,0,0,0,0,744
"n",0.084589254,76,0,0.044093178,1201,8,0,0,0,0,745
"n",0.880239982,41,0,1290,5400,6,0,0,0,2,746
"n",0.087182563,74,0,0.080495356,1291,6,0,0,0,0,747
"n",0.111715105,47,0,0.315173697,16666,12,0,2,0,3,748
"n",0,57,0,0.335066493,10000,11,0,2,0,3,749
"n",0,63,0,0.052672049,2600,3,0,0,0,1,750
"n",0,62,0,17,5400,4,0,0,0,0,751
"n",0.659178931,39,0,0.285324697,5866,6,0,1,0,1,752
"n",0.101012576,51,0,0.34037277,12500,21,0,2,0,1,753
"n",0.471803323,60,0,0.365787835,9633,12,0,1,0,1,754
"n",0.224822486,68,0,2284,5400,6,0,2,0,0,755
"n",0.249922521,63,2,0.254313231,19416,18,0,2,0,1,756
"n",0,55,0,0.369192131,7166,7,0,3,0,1,757
"n",0.066285085,58,0,0.228999349,9213,7,0,1,0,0,758
"n",0.025711593,55,0,0.540702656,3500,8,0,1,0,2,759
"n",0.901509849,33,1,0.128132981,23100,8,1,1,0,0,760
"y",0.02331266,58,0,0.632371083,4052,13,1,2,0,0,761
"n",0.048540543,55,1,0.215576215,5700,9,0,1,0,0,762
"n",0.077358439,44,0,0.324267573,10000,10,0,2,0,0,763
"n",0.082452074,57,0,0.89117395,3500,12,0,1,0,1,764
"n",0.9999999,65,0,0,615,3,0,0,0,0,765
"n",0.14060251,56,0,0.049700447,11850,11,0,0,0,2,766
"n",0.357285429,25,0,0.001723544,2900,1,0,0,0,0,767
"n",0.002140517,89,1,5,0,4,0,0,0,0,768
"y",0,32,0,0.44187375,3500,5,0,1,0,2,769
"n",0.072377744,48,0,0.399050079,12000,9,0,2,0,0,770
"n",0.228591229,38,1,0.181233062,2951,4,0,0,0,0,771
"n",0,58,0,526,5400,5,0,1,0,1,772
"n",0,59,1,0.531464095,7881,8,2,1,0,0,773
"n",0.9999999,32,0,0.132716821,4000,1,0,0,0,1,774
"n",0.015293506,50,0,0.372513562,1105,13,0,0,0,0,775
"n",0.059183801,26,0,0.067061144,1520,7,0,0,0,0,776
"n",0.211859605,55,0,0.128716003,6323,8,0,0,0,1,777
"n",0.014688043,82,0,13,5400,4,0,0,0,0,778
"n",0.019415751,62,0,1203,5400,9,0,1,0,0,779
"n",0.012236873,46,0,1189,5400,6,0,1,0,0,780
"n",0.917428326,66,1,2410,5400,7,1,2,0,0,781
"n",0.716283716,46,0,0.26775232,5280,10,0,2,0,2,782
"n",0.00054943,59,0,0,2236,4,0,0,0,0,783
"n",0.004680652,29,0,0.057388522,5000,4,0,0,0,0,784
"n",0.4275909,39,0,0.342354782,10862,14,1,2,0,0,785
"n",0.982477859,36,0,0.508163945,3000,3,0,1,0,0,786
"n",0.083486086,71,0,0.170705631,5611,4,0,1,0,0,787
"n",0.01087466,82,0,0.001287001,7769,6,0,0,0,0,788
"n",0.014646523,26,0,0.121568627,1274,7,0,0,0,0,789
"y",1.008506531,58,3,3265,5400,20,0,0,1,0,790
"n",0.537596973,68,0,1591,5400,8,0,1,0,0,791
"n",0.994428754,42,0,2336,0,11,0,2,0,3,792
"n",0.556142972,58,0,0.177274242,3000,2,0,0,0,0,793
"y",1.25748503,26,0,0.129805014,1794,1,2,0,1,0,794
"n",0.031593681,33,0,523,5400,3,0,0,0,0,795
"n",0.35407131,51,0,0.053521541,6800,5,0,0,0,0,796
"n",0.075627307,60,0,0.193786454,8400,9,0,1,0,0,797
"n",0.002965614,29,0,0.515939338,3230,8,0,1,0,0,798
"n",0.020390558,79,0,0.225861336,2350,5,0,0,0,0,799
"n",0.04564894,27,0,0.274952015,4167,21,0,1,0,0,800
"y",0.962946947,50,0,0.68127587,4106,8,0,1,1,0,801
"n",0.160226787,31,0,0.356018715,2350,5,0,0,0,0,802
"n",0,45,0,0.735816454,10416,11,0,4,0,1,803
"n",0.067400749,26,0,0.166517857,4479,10,0,0,0,0,804
"n",0.134374585,63,0,111,5400,2,0,0,0,0,805
"n",0.9999999,40,0,11,5400,0,0,0,0,0,806
"n",0.013218661,57,0,0.085321957,7500,10,0,1,0,0,807
"n",0.000358843,54,0,0.720069983,4000,11,0,0,0,0,808
"n",0.975146408,33,0,0.332280979,3800,4,0,0,0,2,809
"n",0.255610417,54,0,0.528550512,3414,9,0,1,0,1,810
"n",0.9999999,24,0,0,3833,1,0,0,0,0,811
"n",0.682708972,41,4,0.38708711,13350,8,0,4,0,1,812
"n",0.101551406,47,0,228,5400,6,0,0,0,0,813
"n",0.013105862,76,0,736,5400,15,0,1,0,0,814
"n",0,87,0,2,5400,2,0,0,0,0,815
"n",0.040536902,34,0,0.644091034,3646,11,0,1,0,0,816
"n",0,46,0,0.107878122,3642,11,0,0,0,4,817
"n",0.013375668,82,0,0.002606106,8057,7,0,0,0,0,818
"n",0.9999999,48,0,0.165213329,6421,0,1,0,0,2,819
"n",0.19877594,83,0,0.217065334,2800,9,0,0,0,0,820
"n",0.053596215,86,0,68,5400,6,0,0,0,1,821
"n",0.178964154,56,0,0.552930754,6772,6,0,1,0,1,822
"n",0,90,0,0,5400,3,0,0,0,0,823
"n",0.003550639,73,0,415,5400,11,0,0,0,0,824
"n",0.715720439,33,0,1.002499107,2800,8,0,2,0,0,825
"n",0.011343376,85,0,13,5400,5,0,0,0,0,826
"n",0.158100266,45,2,0.475322703,3950,19,0,1,0,1,827
"n",0.626266154,56,0,0.142385321,5449,5,0,0,0,0,828
"n",0,31,0,0.432783608,2000,9,0,1,0,0,829
"n",0.48268786,30,0,0.264841895,8000,9,0,2,1,1,830
"n",0.524915836,32,0,969,5400,6,0,0,0,0,831
"n",0.335445712,40,0,0.344679838,4200,6,0,2,1,0,832
"n",0.001876594,79,0,0.01332778,2400,10,0,0,0,0,833
"n",0.235225157,37,0,0.335036659,4500,5,0,1,0,1,834
"n",0,63,0,779,5400,6,0,1,0,0,835
"n",0,28,0,852,5400,3,0,0,0,0,836
"n",0.001901275,69,0,0,5455,6,0,0,0,0,837
"n",0.107720423,47,0,0.216280839,9200,12,0,3,0,2,838
"n",0.01339933,71,0,0.01283697,2336,3,0,0,0,1,839
"n",0.064097861,56,0,1387,5400,11,0,1,0,0,840
"n",0.547124146,40,0,0.121319069,9066,6,0,0,0,4,841
"n",0.292567833,64,0,2231,0,5,0,1,0,0,842
"n",0.157137145,59,0,0.264911696,3000,8,0,0,0,1,843
"n",0.042202964,28,0,0.286158631,4500,6,0,1,0,0,844
"n",0.734284381,45,0,11311,0,6,0,2,1,0,845
"n",0.835311508,31,1,0.332527053,7854,9,0,1,0,0,846
